blastcode,burden,optimized_burden,spacing,optimized_spacing,total_explosive_kg,optimized_explosive,total_cost,optimized_cost,predicted_frag_in_range,frag_in_range,predicted_oversize,frag_over_size,predicted_ppv,ppv
2308,6.45,4.5640055662300805,8.42,6.074888524172502,11422.68,8009.309779863178,1256268.0,859130.2461443535,6.0348400272930665,0.0,0.03111475767863099,0.0,-0.19041408546745556,0.0
248,8.0,8.305365220371629,9.0,6.313852708189591,5212.0,3650.382571000021,581200.0,408737.3010076246,0.7428247557546931,0.0,0.3751527800819317,0.0,-0.3398868813353659,0.0
2468,5.8,4.647503887121832,9.13,6.4077092678430105,11222.4,7863.629143413878,1255240.0,861158.4075254655,-1.8231675695456042,0.0,-0.8260982218012144,0.0,0.2839822891336386,0.0
2417,6.68,4.675999999999999,10.47,7.329,8918.53,6242.9710000000005,1007753.0000000001,681088.1000000001,17.131161589112676,0.0,1.2291848135924723,0.0,1.7244108179847353,0.0
2678,6.88,4.818207996904809,7.52,6.082366114323543,6022.9,4224.132053803336,701790.0,478773.7140372404,6.592357479347262,0.0,0.5588957020670539,0.0,0.0582943009271724,0.0
645,8.5,5.950000149739058,9.0,6.300000355945181,10679.5,7475.6500022543305,1191450.0,808080.0051674186,-0.6615860117456028,0.0,-0.4449718785075636,0.0,-0.3207819400606786,0.0
1248,7.48,5.236,8.33,5.8309999999999995,23452.52,16416.764,2592252.0,1762706.4,12.04938145028125,0.0,1.7658904105010826,0.0,0.5641336580998791,0.0
229,8.0,6.0888744624173965,9.0,6.368525071919688,29458.8,20630.97619508241,3284280.0,2245350.2229745216,50.16684016707901,80.0,5.594861849316226,10.0,0.487733093356992,0.0
2305,6.48,4.595447985664855,5.79,4.069111275030969,8416.8,5893.212146011097,1009679.9999999999,673051.6083105771,2.3817125290551275,0.0,0.3182376187118449,0.0,-0.13654745150745617,0.0
1332,16.97,11.878999999999998,16.16,11.312,8568.63,5998.040999999999,942362.9999999999,641699.1,-9.12477204159929,0.0,-0.39749632987067957,0.0,3.1761648391631625,0.0
2649,5.75,4.581657660679205,10.17,8.57029271599946,16182.3,11330.915276513937,1798730.0,1254292.66626731,38.35404996717173,0.0,4.237788893024002,0.0,1.8030549280068469,0.0
648,8.0,6.036831553319015,8.0,6.067299928248939,10352.3,7263.433338366767,1173230.0,805320.8797076434,6.731175802720933,0.0,-0.09804716590875223,0.0,0.2396121921990667,0.0
